gene_id	gene_name	GM12878_REP1	GM12878_REP2	H1_REP1	H1_REP2	K562_REP1	K562_REP2	MCF7_REP1	MCF7_REP2
ENSG00000222594	RN7SKP235	0	0	0	0	0	0	0	0
ENSG00000222596	AL445523.1	0	0	0	0	0	0	0	0
ENSG00000222598	RNU2-49P	0	0	0	0	0	0	0	0
ENSG00000222601	Y_RNA	0	0	1	0	0	0	0	0
ENSG00000222602	AL136160.1	0	0	0	0	0	0	0	0
ENSG00000222604	SNORA7	0	0	0	0	0	0	0	0
ENSG00000222607	RNU6-628P	0	0	0	0	0	0	0	0
ENSG00000222608	RNA5SP504	0	0	0	0	0	0	0	0
ENSG00000222609	RNU4-69P	0	0	0	0	0	0	0	0
ENSG00000222610	RNU6-402P	0	0	0	0	0	0	0	0
ENSG00000222611	AL355388.1	0	0	0	0	0	0	0	0
ENSG00000222612	RNU2-52P	0	0	0	0	0	0	40	24
ENSG00000222613	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000222614	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000222615	AC134025.1	0	0	0	0	0	0	0	0
ENSG00000222616	RN7SKP27	0	0	0	0	0	0	0	0
ENSG00000222617	RN7SKP254	0	0	0	0	0	0	0	0
ENSG00000222624	RNU2-15P	0	0	0	0	0	0	0	0
ENSG00000222626	RNU2-48P	10	10	0	0	2	1	0	0
ENSG00000222627	RNU2-37P	0	0	1	1	0	1	3	2
ENSG00000222629	RNU2-42P	0	0	0	0	0	0	1	1
ENSG00000222630	RN7SKP41	0	0	0	0	0	0	0	0
ENSG00000222631	AC025426.1	0	0	0	1	0	0	0	0
ENSG00000222635	RNU6-1203P	0	0	0	0	0	0	0	0
ENSG00000222636	RN7SKP54	0	0	0	0	0	0	0	0
ENSG00000222640	RNU2-51P	0	0	0	0	0	0	0	0
ENSG00000222643	AL603632.1	0	0	0	0	0	0	0	0
ENSG00000222644	RNU2-16P	0	0	0	0	0	0	0	0
ENSG00000222647	AC002070.1	0	0	0	0	0	0	0	0
ENSG00000222649	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000222650	RNU2-70P	0	0	0	0	0	0	0	0
ENSG00000222651	MIR1469	0	0	0	0	0	0	0	0
ENSG00000222652	RNU6-248P	0	0	0	0	0	0	0	0
ENSG00000222658	Y_RNA	0	0	0	0	0	0	1	1
ENSG00000222659	RNU2-8P	0	0	0	0	0	0	0	0
ENSG00000222663	RNU4-55P	0	0	0	0	0	0	0	0
ENSG00000222664	RN7SKP123	0	0	0	0	0	0	0	0
ENSG00000222666	U3	0	0	1	0	0	0	0	0
ENSG00000222667	RNU6-394P	0	0	0	0	0	0	0	0
ENSG00000222675	RNA5SP146	0	0	0	0	0	0	0	2
ENSG00000222677	AL513123.1	0	0	0	0	0	0	0	0
ENSG00000222678	RN7SKP213	0	0	0	0	0	0	0	0
ENSG00000222679	RNU6-1267P	0	0	0	0	0	0	0	1
ENSG00000222682	RNA5SP38	0	0	0	0	0	0	0	0
ENSG00000222683	AC093004.1	0	0	0	0	0	0	0	0
ENSG00000222685	RN7SKP119	0	0	0	0	0	0	0	0
ENSG00000222686	RNU4-72P	0	0	0	0	0	0	0	2
ENSG00000222691	RNU6-733P	0	0	0	0	0	0	0	0
ENSG00000222692	AC007402.1	0	0	0	0	0	0	0	0
ENSG00000222693	RN7SKP120	0	0	0	0	0	0	0	0
ENSG00000222698	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000222701	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000222704	RN7SKP182	0	0	0	0	0	0	0	0
ENSG00000222705	RN7SKP39	0	0	0	0	0	0	0	0
ENSG00000222706	RN7SKP89	0	0	2	0	0	0	0	0
ENSG00000222713	RN7SKP51	0	0	0	0	0	0	0	0
ENSG00000222714	RN7SKP38	0	0	0	0	0	0	0	0
ENSG00000222715	MIR1911	0	0	0	0	0	0	0	0
ENSG00000222717	AC016553.1	0	0	0	0	0	0	0	0
ENSG00000222719	AC116038.2	0	0	0	0	0	0	0	0
ENSG00000222720	AC027307.1	0	0	0	0	0	0	0	0
ENSG00000222721	RN7SKP188	0	0	0	0	0	0	1	0
ENSG00000222722	AL161790.1	0	0	0	0	0	0	0	0
ENSG00000222724	RNU2-63P	0	0	14	8	5	2	15.169	24
ENSG00000222726	RNU2-7P	0	0	0	0	0	0	10	8
ENSG00000222727	RNU4-64P	0	0	0	0	0	0	0	0
ENSG00000222729	RNU2-67P	0	0	0	0	0	0	0	0
ENSG00000222730	AC092296.1	0	0	0	0	0	0	0	0
ENSG00000222732	AC008671.1	0	0	0	0	0	0	0	0
ENSG00000222733	RNY4P29	0	0	0	0	0	0	0	0
ENSG00000222736	RNU4-6P	0	0	0	0	0	0	0	0
ENSG00000222740	RNA5SP328	0	0	0	0	0	0	0	0
ENSG00000222741	RNA5SP229	0	0	0	0	0	0	0	0
ENSG00000222743	RNU6-1190P	0	0	0	0	0	0	0	0
ENSG00000222744	RN7SKP166	0	0	0	0	0	0	0	0
ENSG00000222747	RNA5SP25	0	0	0	0	0	0	0	0
ENSG00000222749	AL021398.1	0	0	0	0	0	0	0	0
ENSG00000222750	RNU4-46P	0	0	0	0	0	0	0	0
ENSG00000222755	RN7SKP206	0	0	0	0	0	0	0	0
ENSG00000222760	RNU4-53P	0	0	0	0	0	0	0	0
ENSG00000222761	RNU6-684P	0	0	0	0	0	0	0	0
ENSG00000222764	RN7SKP106	0	0	2	0	0	0	2	0
ENSG00000222765	RNU2-40P	0	0	0	0	0	0	0	0
ENSG00000222767	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000222770	AC138761.1	0	0	0	0	0	0	0	0
ENSG00000222774	RN7SKP121	0	0	0	0	0	0	0	0
ENSG00000222776	AE000659.1	0	0	0	0	0	0	0	0
ENSG00000222777	RNU6-233P	0	0	0	0	0	0	0	0
ENSG00000222778	RNA5SP144	0	0	0	0	0	0	0	0
ENSG00000222783	RN7SKP212	0	0	0	0	0	0	0	0
ENSG00000222784	RN7SKP91	0	0	0	2	0	0	0	0
ENSG00000222787	AL645944.1	0	0	0	0	0	0	0	0
ENSG00000222788	RNU2-38P	0	0	0	0	0	0	0	0
ENSG00000222790	RNU4-14P	0	0	0	0	0	0	0	0
ENSG00000222791	RNU6-67P	0	0	0	0	0	0	0	0
ENSG00000222795	RNU4-83P	0	0	0	0	0	0	0	0
ENSG00000222796	RNU6-383P	0	0	0	0	0	0	0	0
ENSG00000222800	RNU2-62P	2	0	0	0	0	12	2	1
ENSG00000222805	AC010319.1	0	0	0	0	0	0	0	0
ENSG00000222806	RNA5SP225	0	0	0	0	0	0	0	0
ENSG00000222808	RNU4-47P	0	0	0	0	0	0	1	0
ENSG00000222810	RNU2-68P	0	0	0	0	3	2	1	0
ENSG00000222821	RNU4-27P	0	0	0	0	0	0	0	0
ENSG00000222826	RN7SKP286	0	0	0	0	0	0	0	0
ENSG00000222831	MIR1537	0	0	0	0	0	0	0	0
ENSG00000222832	RNA5SP120	0	0	0	0	0	0	0	0
ENSG00000222833	AC069067.1	0	0	0	0	0	0	0	0
ENSG00000222834	AC074035.1	0	0	0	0	0	0	0	0
ENSG00000222835	RNA5SP100	0	0	0	0	0	0	0	0
ENSG00000222838	RNA5SP136	0	0	0	0	0	0	0	0
ENSG00000222842	RN7SKP168	0	0	0	0	0	0	2	0
ENSG00000222844	RNU6-321P	0	0	0	0	0	0	0	0
ENSG00000222845	RN7SKP42	0	0	0	0	0	0	0	0
ENSG00000222849	RNA5SP21	0	0	0	0	0	0	0	0
ENSG00000222852	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000222858	RNU6-920P	0	0	0	0	0	0	0	0
ENSG00000222859	RN7SKP136	0	0	0	0	0	0	0	0
ENSG00000222861	RNY5P4	0	0	0	0	0	0	0	0
ENSG00000222862	RNU6-1086P	0	0	0	0	0	0	0	0
ENSG00000222864	AL596268.1	0	0	0	0	0	0	0	0
ENSG00000222869	RNU6-565P	0	0	0	0	0	0	0	0
ENSG00000222870	RNU6-1328P	0	0	0	0	0	0	0	0
ENSG00000222872	RNU4-78P	0	0	0	2	0	0	1	1
ENSG00000222874	RN7SKP33	0	0	0	0	0	0	0	2
ENSG00000222880	RN7SKP261	0	0	0	0	0	0	0	0
ENSG00000222881	Y_RNA	1	0	12	2	0	0	21	17
ENSG00000222883	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000222884	AC023513.1	0	0	0	0	0	0	0	0
ENSG00000222888	AC012467.1	0	0	0	0	0	0	0	0
ENSG00000222889	RN7SKP29	0	0	0	0	0	0	0	0
ENSG00000222890	RNU6-1068P	0	0	0	0	0	0	1	0
ENSG00000222894	AL662800.1	0	0	0	0	0	1	6	4
ENSG00000222895	RNU6-1133P	0	0	0	0	0	0	0	0
ENSG00000222898	RN7SKP97	0	3	31	19	2	8	8	17
ENSG00000222899	AL110292.1	0	0	0	0	0	0	0	0
ENSG00000222909	RNU6-193P	0	0	0	0	0	0	0	0
ENSG00000222915	RNU6-564P	0	0	0	0	0	0	0	0
ENSG00000222920	RNA5SP29	0	0	0	0	0	0	5	3
ENSG00000222921	RNA5SP104	0	0	0	0	0	0	0	0
ENSG00000222922	RNA5SP501	0	0	0	0	0	0	0	0
ENSG00000222923	RNU2-41P	0	0	0	0	0	0	0	0
ENSG00000222924	RNU6-1148P	0	0	0	0	0	0	0	0
ENSG00000222931	RN7SKP205	0	0	0	0	0	0	0	0
ENSG00000222932	RNU6-172P	0	0	0	0	0	0	0	0
ENSG00000222934	RN7SKP284	0	0	0	0	0	0	0	0
ENSG00000222937	SNORD63	0	0	2	0	0	0	0	1
ENSG00000222939	AC079467.1	0	0	0	0	0	0	0	0
ENSG00000222940	RNU6-370P	0	0	0	0	0	0	0	0
ENSG00000222941	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000222942	RN7SKP58	0	0	6	0	0	0	0	0
ENSG00000222945	AC091866.1	0	0	0	0	0	0	0	0
ENSG00000222950	RN7SKP262	0	0	0	0	0	0	0	0
ENSG00000222952	RNA5SP41	0	0	0	0	0	0	0	0
ENSG00000222954	AC110611.1	0	0	0	0	0	0	0	0
ENSG00000222955	RNA5SP265	0	0	0	0	0	0	0	0
ENSG00000222958	MIR1913	0	0	0	0	0	0	0	0
ENSG00000222960	RNU6-272P	0	0	0	0	0	0	0	0
ENSG00000222961	AC008949.1	0	0	0	0	0	0	0	0
ENSG00000222966	SNORA40	0	0	0	0	0	0	0	0
ENSG00000222969	RN7SKP8	0	0	0	0	0	0	0	0
ENSG00000222971	RNA5SP222	0	0	0	0	0	0	0	0
ENSG00000222972	RNU6-651P	0	0	0	0	0	0	0	0
ENSG00000222973	RNU2-25P	0	0	0	0	0	0	0	0
ENSG00000222974	RN7SKP228	0	0	0	0	0	0	0	0
ENSG00000222976	RN7SKP94	0	0	0	0	0	0	0	1
ENSG00000222978	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000222979	RN7SKP167	0	0	0	0	0	0	0	0
ENSG00000222982	RN7SKP216	0	0	0	0	0	0	0	0
ENSG00000222983	RNA5SP127	0	0	0	0	0	0	0	0
ENSG00000222985	RNU2-14P	0	0	0	0	0	0	0	0
ENSG00000222986	RNU5A-5P	0	0	2	0	0	0	0	0
ENSG00000222987	RN7SKP68	0	0	0	0	0	0	0	0
ENSG00000222990	RNU4-22P	0	0	0	0	0	0	0	0
ENSG00000222994	AC006322.1	0	0	0	0	0	0	0	0
ENSG00000222997	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000222998	RN7SKP259	0	0	0	0	0	0	0	0
ENSG00000222999	AC105247.1	0	0	0	1	0	0	0	0
ENSG00000223001	RNU2-61P	4.854	3.001	38.881	39.222	0	5.883	43.167	80.963
ENSG00000223003	RNA5SP184	0	0	0	0	0	0	0	0
ENSG00000223004	SNORD29	0	0	0	0	0	0	0	0
ENSG00000223006	RN7SKP137	0	0	1	0	0	0	0	1
ENSG00000223007	RN7SKP73	0	0	0	0	0	0	0	0
ENSG00000223009	AL138930.1	0	0	0	0	0	0	0	0
ENSG00000223012	RN7SKP264	0	1	0	0	0	5	0	0
ENSG00000223013	RNA5SP344	0	0	0	0	0	0	0	0
ENSG00000223015	RNU6-1135P	0	0	0	0	0	0	0	0
ENSG00000223018	AL096700.1	0	0	0	0	0	0	0	0
ENSG00000223019	RNA5SP306	0	0	0	0	0	0	0	0
ENSG00000223023	Y_RNA	0	0	0	1	0	0	3	5
ENSG00000223024	RNU6-55P	0	0	0	0	0	0	0	0
ENSG00000223026	RN7SKP247	0	0	2	4	0	0	0	0
ENSG00000223027	SNORA57	0	0	0	0	0	0	0	0
ENSG00000223029	AC004969.1	0	0	0	0	0	0	0	0
ENSG00000223030	AC091697.1	0	0	0	0	0	0	0	0
ENSG00000223036	AC024158.1	0	0	0	0	0	0	0	0
ENSG00000223037	RNU6-284P	0	0	0	0	0	0	0	0
ENSG00000223039	RN7SKP268	0	0	0	0	0	0	0	0
ENSG00000223040	RN7SKP144	0	0	0	0	0	0	0	0
ENSG00000223042	RN7SKP161	0	0	0	0	0	0	0	0
ENSG00000223044	RNU6-130P	0	0	0	0	0	0	11	11
ENSG00000223046	RNA5SP369	0	0	0	0	0	0	0	0
ENSG00000223047	RNU6-847P	0	0	0	0	0	0	0	0
ENSG00000223052	AC007096.1	0	0	0	0	0	0	0	0
ENSG00000223053	AC022142.1	0	0	0	0	0	0	0	0
ENSG00000223056	RN7SKP169	0	0	0	0	0	0	0	0
ENSG00000223059	AL354896.1	0	0	0	0	0	0	0	0
ENSG00000223060	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000223062	RNU6-1245P	0	0	0	0	0	0	0	0
ENSG00000223063	AL157823.1	0	0	0	0	0	0	0	0
ENSG00000223064	RNU6-325P	0	0	0	0	0	0	0	0
ENSG00000223070	AC006377.1	0	0	0	0	0	0	0	0
ENSG00000223075	RN7SKP126	0	0	0	0	0	0	0	0
ENSG00000223076	RNA5SP31	0	0	0	0	0	0	0	0
ENSG00000223078	RNU2-55P	0	0	0	0	0	0	0	0
ENSG00000223080	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000223082	AC121336.1	0	0	0	0	0	0	0	0
ENSG00000223086	RNA5SP155	6	5	0	0	0	0	3	1
ENSG00000223087	RNU6-602P	0	0	0	0	0	0	0	0
ENSG00000223088	RMRPP5	0	0	0	0	0	0	0	0
ENSG00000223091	RNU6-981P	0	0	0	0	0	0	0	0
ENSG00000223092	RNA5SP115	0	0	0	0	0	0	1	1
ENSG00000223096	RNU5E-9P	0	0	0	0	0	0	0	0
ENSG00000223099	AC119751.4	0	0	0	0	0	0	0	0
ENSG00000223101	AP002364.1	0	0	0	0	0	0	0	0
ENSG00000223107	RNU2-72P	0	0	0	0	0	0	1	0
ENSG00000223109	MIR1538	0	0	0	0	0	0	0	0
ENSG00000223111	SNORA74	0	0	38	18	0	0	36	32
ENSG00000223113	RNA5SP247	0	0	0	0	0	0	0	0
ENSG00000223116	AL157931.1	0	0	0	0	0	0	0	0
ENSG00000223117	RN7SKP296	0	0	5	1	0	0	8	11
ENSG00000223118	RN7SKP102	0	0	0	0	0	0	2	0
ENSG00000223119	RNU6-1139P	0	0	0	0	0	0	0	0
ENSG00000223120	RN7SKP181	0	0	0	0	0	0	0	0
ENSG00000223123	AC010546.1	0	0	0	0	0	0	0	0
ENSG00000223125	RNU2-32P	0	0	0	0	0	0	0	0
ENSG00000223126	RN7SKP263	0	0	0	0	0	0	0	0
ENSG00000223128	RN7SKP140	0	0	0	0	0	0	0	0
ENSG00000223131	RNA5SP304	0	0	0	0	0	0	0	0
ENSG00000223134	AL122015.1	0	0	0	0	0	0	0	0
ENSG00000223136	RN7SKP207	0	0	0	0	0	1	1.049	0
ENSG00000223138	RNA5SP450	0	0	0	0	0	0	1	0
ENSG00000223142	RN7SKP252	0	0	0	1	0	0	0	0
ENSG00000223145	RN7SKP112	0	0	0	0	0	0	0	0
ENSG00000223148	AC011478.1	0	0	0	0	0	0	0	0
ENSG00000223149	AC010376.1	0	0	0	0	0	0	0	0
ENSG00000223152	RNU4-88P	0	0	0	0	0	0	0	0
ENSG00000223156	RNU2-18P	0	0	0	0	0	0	0	0
